text,label
"демократичная цена! качество изготовления, плотная сборка. не выскальзывает из руки. Цветастый приятный экран. Бесперебойная связь, толковые навигаторы. Батарея разряжается от понятной нагрузки, а не просто так.",1
"Чёткое изображение,динамик разговорный просто улет,слышно очень чётко,заряд при интенсивном использовании 2 дня,ночью он отдыхает как и я))) интернет летает,порадовало стекло в комплекте,сразу наклеил,и наушники бас качают как не бюджетные,ни каких глюков не замечено,корпус очень качественно сделан,ожидать снимков как у дорогих фотоаппаратов от этого смартфона глупо)вполне достойное видео и фото,не забыть главное настроить,включить стабилизацию и все такое",1
"цвета,звук, шустрый, мощный процессор, удобное меню, 2 симки,хорошая камера с фокусом, много памяти, хороший аккумулятор хватает на 2 дня при средней нагрузке интернет, звонки, смс.",1
"-Батарея ( при очень активном использовании держит сутки )
-Экран ( приятно смотреть )
-Процессор ( телефон не тупит, не тормозит, игрушки тянет на ура )
-Внешний вид ( красивый даже не хочется покупать ему чехол )",1
"1. Батарейка. Кто бы что не говорил - 5000 мА*ч - это вещь!!! Даже с неАмолед-экраном... При усиленном юзании в интернете держит два дня!!! Я не думаю, что таким сроком автономной работы могут похвастаться многие... Главное правильно раскачать батарейку в первые дни использования!
2. Лично мне нравится дизайн.
3. Очень тонкий, учитывая его батарейку!!!",1
8 ядер две камеры задняя на 2640х1260 передняя 1280х788 прочитал 64                 батарея память для например: игр. Фонарик и все такое в описании,1
"1. Мощный процессор
2. Вполне нормальная камера
3. За 8 мес. использования практически ни разу не зависал
4. Крепкий корпус, падал не раз и все ни по чем
5. Отлично работают большинство игр и приложений
6. Хорошо ложится в руке, но это скорее личное предпочтение",1
"Хорошее качество сборки.
Емкая батарея.
Крепкий корпус и стекло (с заводской пленкой) - спокойно пережил множество падений, в том числе и экраном на бетонный пол с полутора метров.",1
"За невысокую цену получаем: 
Достаточно удобный смартфон, несмотря на толщину. А руке удобен, одной рукой справляться легко, приятный материал корпуса. Хорошая батарея, вай фай и блютус всегда включены, хватает на 1,5-2 дня активного пользования. Неплохая камера, сносная фронтальная. Все работает шустро, не виснет. Крепкий, падал уже на все что можно с высоты 1,5м где то (с рук), цел, невредим, без последствий - отряхнул и пошёл.",1
"- Очень хорошая батарея. Даже после года использования держит заряд на ура. При умеренном пользовании хватает на полных 2 дня.
- Лично для меня форма и вес. Отлично сидит в руке, вибрация чувствуется даже через несколько слоев зимней одежды.
- Очень крепкий. Падал и на ковер и на кафель и на асфальт, из дефектов только едва заметные сколы, экран цел (без чехла и защитного стекла!!!)
И чего все жалуются на размеры? Ну натяните вы на тонкие телефоны защитные чехлы так и будут они еще толще чем этот телефон. А его можно использовать вполне и без чехла.
- Производительность (многие тяжелые игры замечательно идут)
- Камера (фронтальная)",1
"Купил этот телефон вчера, в нем практически все есть для такого супер бюджетного тел.когда посмотрел его функции был приятно удивлен,в нем есть даже блютуз и микро сд. В нем мне все нравится, Всем советую.",1
"2 СИМ в режиме ожидания обе активны, Фонарик экономичный, громкость при разговоре хорошая, запись разговора(при наличии карты памяти) календарь, калькулятор,диктофон, 5 будильников, чтение книг, игра гонкиF1, Bluetooth, карта памяти micro SD, зарядка microUSB, радио диапазона 87,5-108 МГц.",1
"Главное преимущество - цена. Далее, в соответствии с этой ценовой категорией: звук громкий, экран яркий, поддерживает карты памяти, есть фонарик. Для меня решающим фактором была встроенная  возможность записи разговора. Кстати, собеседника слышно очень хорошо, тембр голоса практически не искажается.
Есть камера чисто для галочки, но она есть.",1
"Пользуюсь телефоном шестой месяц

-Цветопередача гораздо лучше,чем ожидалось
-Хорошая камера, как передняя, так и задняя(в отличие от аналогов в этой цене)
-На двух симках не виснет, ведет себя спокойно
-Не перегревается
-Заряжается на редкость быстро, при нагрузке помедленней, но не намного
-Датчики работают нормально
-В мощных играх не лагает, графику отображает достойно
-Удобный интерфейс
- При моб.интернет+игры(нелегкие игры) полностью разрядится за 9:15",1
"Цена, естественно, первое. Выбирал в ценовом диапазоне и сравнивал с андроидом (конкретно в одном магазине), на ведроиде ничего приличного по характеристикам не нашел. 
Шустрый, сильңо не греется, заряжается быстро (с одной и той же зарядки Lumia 640 LTE DS берет 1А, этот с нее же вытягивает 1,4А). 
Хорошо реагирует на палец, не тормозит за действиями.
3G, LTE работает в любом из слотов симкарт.
Винда обновляется. Приятен на ощупь, нет острых углов.
Экран яркий, аппаратные клавиши внизу. В стоке есть черный список на 1000 номеров. Есть пленка на экран в комплекте.  5 гигов после обновления и настройки осталось свободными, но можно еще карточку влупить.",1
"Низкая цена, большой яркий приятный глазу экран, яркий фонарик , система и игры идут шустро, громкий задний динамик, тонкий прочный корпус с металической оконтовкой и кнопками, наличие 4G, порядочная комплектация (вилка + кабель, гарнитура, защитная плёнка).",1
"Качество камеры. Снимки получаются более-менее качественные.
Батарея. Лично у меня очень хорошо держит батарея, использую телефон с июня этого года.
Топила телефон. Поясняю, я мылась с телефоном, и он наполовину (верхней частью экрана) упал в ванну. Я его вынула оттуда и вынула быстро батарею (раньше топила свои телефоны и стирала их по несколько раз в машинке) вытерла всё и сушила. Через несколько часов включился, хотя сначала не реагировал.",1
"Цена, неплохая камера
Тонул (трижды)
Летал со второго этажа (разбился экран, но всё работает и в таком состоянии)",1
"При небольшом размере есть возможность вставить две сим карты , довольно прилично держит заряд для своих то размеров. Привлекательный на вид.",1
"-размер!
-отличный приём(ловит сеть не хуже дорогих смартфонов, ни разу не подвёл)
-отличная слышимость собеседника(слуховой динамик прекрасно и чётко слышно даже на вытянутую руку)
-очень громкий музыкальный динамик!
-2 симки(работают замечательно)
-флешку на 8гб схавал без проблем(на 16 и 32 не пробовал)
-полностью металлический корпус(под оранжевой краской тоже металл, в обзорах что смотрел почему то говорилось, что металлическое только то что блестит, оказалось не только)
-очень стильно смотрится!
-относительно неплохой плеер учитывая цену( НО только если сделать переходник на 3.5мм, что бы слушать на нормальных наушниках, я его сделал обрезав штатные наушники и поставив гнездо от самсунговской гарнитуры)
-тяжеленький(для меня это плюс)",1
"Мощный аккумулятор, громкий и мощный звук, автоматическая запись разговоров есть, удобные кнопки, яркий фонарик, качественная сборка и мультимедийные возможности",1
"Батарея. Ну, камера и экран тоже понравились. Ударопрочный относительно (при падении с 1,5м об бетон не пострадал)",1
"Конечно батарея. Пользуюсь больше года. При активном использовании батарея держит исправно. При полной загрузке телефона (просмотр видео, wi-fi, 3g, музыка и т.п.) стабильно хватает на сутки. При всех отключенных примочках ходил неделю, телефон использовался только для звонков. Телефон ни разу не подводил. Программы работают исправно. Так же удачно получены рут права. Все работает. Не жалею о покупке.",1
"Обалденный смарфон! Мощный, шустрый, качество связи на высоте! давно не пользовался хорошими телефонами. Такой же будем жене покупать только 8 модель.",1
"Крепкий корпус, ребенок неоднократно швырял его, телефон все еще цел! Достаточно хорошая батарея, камера и звук. Технология NFS работает отменно. Прекрасный телефон!!!!",1
"Отличный экран,динамики громкие и приятно звучат.Камера тоже неплохая.На ощупь не дешевка,приятно держать в руках(пощупайте хонор 4,поймете о чем я)",1
"Экран. Батарея. Операционка. Работает оч.быстро, что в инете летает, что игры и не греется. Режим защиты глаз оч.радует вечером и ночью нет рези в глазах от телефона.",1
"Весь этот замечательный телефон сплошное преимущество.
Не думала что после Sony этот ""китайченок"" произведет положительное впечатление, но он это сделал! Берите, не пожалеете ни на секунду.",1
"Крутой смартфон, округлые изогнутые формы выглядят очень стильно. Кнопки блокировки экрана и кнопки громкости находятся на задней крышке смартфона, не  сразу привык, но сейчас очень удобно. Задняя крышка ребристая, смартфон не скользкий и не выскальзывает из рук. Камеры (основная-13 Мп и фронтальная-5 Мп) – фото четенькие, ничего не «плывет». Есть режим энергосбережения, когда приложения, которые тебе не нужны погружаются в сон, тем самым экономится зарядка. Удачная покупка.",1
"Камера отличная - фото получаются насыщенные и яркие. Операционная система новейшая андроид 6.0!Вообщем, пока для меня в этом телефоне одни плюсы)",1
"приятный дизайн, удобная кнопка на задней панели, LTE (дома стоит wi-fi роутер, однако, с 4g интернетом грузит быстрее), куча других приятных мелочей, и функций, вроде возможности голосовой съемки фото и т.д.",1
"Достоинства: внешний вид, лежит в руке хорошо, съемный аккум, неплохая камера, 2 sim, экран 5,3 “, кнопки на задней панели, оболочка, цена",1
"Быстрый 4g, стильный, тонкий, недорогой, камера 13Мп, звук хороший, набор номера одной рукой, 2 сим-карты, отдельный слот под sd, 16Гб внутренней памяти.",1
"Дизайн, белый цвет, округлое стекло,крепкая сборка,кнопки блокировки удобненькие
Есть LTE (интернет летает просто,вай фай и не нужен  в принципе).Яркий экран, доступная цена",1
"Пользуюсь уже 3 месяца. Смартфон отличный, удобно лежит в руке, внешне сделан на твёрдую 5. Кто говорит что разъёмы питания и наушников разваливаются, тот обычный руко*оп. Батарею держит отлично. Шустрый, не тормозит. Камера достойная плюс к ней голосовое управление. Экран оптимальных размеров не лопата и не маленький, чёткий, яркий.",1
"Оптимальные характеристики памяти: 16 ГБ + 2 ГБ + Android 5.1, поэтому с одной стороны весьма шустр, с другой все так же разумно недорог.
Быстрый и уверенный холодный старт и поиск GPS-спутников.
Вообще удивляет, почему отзывы с умным вердиктом, что Acer продолжает делать слабые или заурядные смартфоны, смотрят только характеристики (хотя одинаковые у всех, т.к. одни и те же чипы).
И разница заключается не в сравнении тестов и картинок в интернете, а в тактильных ощущениях, материалах, проработанном интерфейсе. Где телефон нужно подержать в руке, а лучше - попользоваться им пару дней.
И где все это именно у Асеров лучше конкурентов, по крайней мере всяких Хуавеев с Тексетами.
Из преимуществ Асера здесь:
 - яркий экран с олеофобным покрытием;
 - нестандартный округлый дизайн (напоминающий Йотафон 2) + мелочи, будь то рифление задней панели или стальная полоса с боков;
 - светодиодный индикатор событий;
 - удобная оболочка (та же кнопка ""закрыть все"" в меню активных приложений).",1
"очень долго держит заряд, при этом быстро заряжается, хоть камера 5 мега пикселей, делает качественные фото, сразу идет с пленкой, цена",1
"отличный емкий акк, достаточно оперативной и встроенной памяти,хорошее покрытие,камера для своей цены сойдет",1
"Хороший заряд (правда, после обновления расходует по 20-25%, на форумах пишут, что такое часто происходит с недорогими аппаратами в течении нескольких дней после обнов).  Для тех кто любит слушать музыку с телефона - отличный звук.",1
"1. Батарея хорошо держит заряд
2. фото отличные
3. GPS  работает отлично, много раз ездили по навигатору
4. приложения не зависают 
5. телефон  очень понравился",1
"Ёмкость аккумулятора, нет лишних программ, грузящих оперативку, нормально качество голосовой связи, быстро запускается, удобен для руки, если не слишком активный юзер - то зарядки вполне на трое суток хватает. Защитная плёнка на экран (но я её снял, с ""косяками"" была поклеина, потому смотрите сразу, вполне реальная цена, я бы даже сказал бюджетная, лёгок в управлении, всё ясно и понятно. Покупкой доволен пока.",1
"Хороший заряд.при использовании инета и играх,прослушивания музыки держит заряд до трёх дней.звук и камера устраивают.",1
"Батарея отличная, заряжаю зарядкой от планшета на 2 мая, и тогда соответствует заявленной по времени работы :) почиталась отзывы перед покупкой и сразу взяла защ.чехол кожаный и плёнку. В итоге снизилась чувствительность датчика приближения а то он излишне чувствительный.",1
"Шустрый,батарея держит 2 дня интенсива (вообще если исключить интернет неделю держит звонки и игры), экран за эти деньги шикарен. 6 часов онлайн видео и со 100% осталось 14 это замечательно.",1
"свою стоимость оправдывает 100% На удивление джипиэсс уверенно нашел и чётко видит. звук-лично для меня пять баллов. камера..... ну мне хватает, плакаты 6*9 не планирую печатать....",1
"-Удобный телефон, простой дизайн
-Главное достоинство для меня-хороший аккумулятор, заряд держит практически целый день, а я активно пользуюсь телефоном, на прошлом обычно не хватало заряда
-Цена небольшая, что радует",1
"-Каркас и рамки - металл. 
-Хорошая сборка, ничего не люфтит. 
-Хорошая комплектация. 
-Отличный внешний вид.
-Громкий динамик.",1
"Приобрел этот аппарат две недели назад. Оставил хорошее впечатление. Самое главное соотношение цены и качества. Телефон своих денег стоит. За время работы явных глюков не наблюдалось. Если хотите недорогой смартфон, то берите и не беспокойтесь",1
"Это брутальный солидный тяжелый смартфон с впечатляющими размерами и умопомрачительным по размерам и красоте картинки экраном. Смартфон-рекордсмен. Размеры экрана фантастические: 13х7.5см! Гигант! Звук достаточно громкий, но визгливый. Камеры обе отличные. Красивый черный  бархатный софт тач пластик. Сделан по классическому лекалу: съемная батарея, 2 слота под симкарты, слот под карту памяти. Батарея мощная.",1
"Брал телефон для работы, мне было важно что бы в нем была камера и 4g поэтому и взял именно его. За такую стоимость он обладает всем что нужно , камера 5мп, 4g, а также отличным аккумулятором. Хорошо держит  зарядку, мне хватает на целый рабочий день!",1
"Ну начнем с того, что все плюсы данного телефона стоят всего 5990 рублей. Итак: 2 симки
экран 4,5”
легкий, всего 127 гр
наличие 2х камер- основной и фронтальной
съемка по жесту руки, по фокусировке на лице
внутренняя память 8Гб
интернет 4g
андройд.",1
"1) Весит в районе 140 грамм, ощущается очень лёгким и вес разнесён нормально, при этом корпус тут вполне нормальной прочности.
2) Работающий на частоте 1.3 ГГц процессор обеспечивает плавную работу интерфейса и провисаний нет, 1ГБ оперативной памяти комфортно хватает для мультизадачности.
3) Передняя камера на впечатляющие 5МП, сделать фотографию себя - то что нужно)
4) Есть GPS, A-GPS, периодически использую смартфон словно навигатор как при движении пешком так и на ходу, всё получается нормально.
5) БАТАРЕИЩА! 3200 мАч - 2 дня работы, и ещё к концу второго дня небольшой запасец остаётся.",1
"8МП камера, экран с разрешением hd, хорошая ёмкость аккумулятора, работает уверенно и без лагов в любых задачах.",1
"Уверенный приём 3G. Раньше, на предыдущих мобильниках, мне постоянно приходилось искать дома место, где будет нормальный приём 3G. Смартфон Prestigio ловит 3G в любой точке, без перехода на 2G. IPS экран: изображение чистое, при наклоне смарта нет искажений.",1
"Приятные формы и приятное оформление. Золотистый цвет. Я лично сразу и не понял, что задняя крышка - это пластик. Один в один металл.
5 дюймов с 4-ядерным процессором и ёмким аккумулятором.",1
"Большой экран, рамки не слишком широкие вокруг, так что смотрится стильно. Может работать в режиме двух сим-карт, связь хорошая, есть 3G. Камеры хорошие, часто использую фронтальную на 5мп. Ну и аккумулятор ёмкий 3200 мАч.",1
"Привлек дизайном и комплектацией, общей юзабилити. Никаких разочарований. И батарея вменяемая, и камеры, звук хороший, компактный, не тупит.",1
"Телефон класс! Большой экран , симпатичный дизайн.
Долго держит батарею. Можно использовать 2 сим-карты
Обе камеры хорошие
Мощный процессор. У меня поддерживает все нужные приложения без сбоев и тормозов.",1
"- большой качественный яркий AMOLED-экран с хорошим олеофобным покрытием, способный дать фору более дорогим устройствам
- красивый внешний вид (у меня аппарат белого цвета), боковые рамки около 2 мм всего, для своего размера экрана относительно компактен
- благодаря экономичному экрану весьма неплохая автономность - батарейки хватает до вечера при довольно активном использовании аппарата
- хороший комплект поставки (чехол-книжка, OTG- USB Type-C, гарнитура)
- громкий внешний динамик
- очень шустрый в повседневном использовании (серфинг. открытие приложений и прочие задачи без задержек)
- очень быстрая камера, снимает со скоростью пулемета. При этом качество основной камеры - чуть выше среднего, передней - среднее
- отличная работа 4G
- смартфон может включаться и отключаться по расписанию, также будильник работает и при отключенном аппарате
- наличие смарт-функций вроде  двойного тапа и т.п. функций для открытий приложений",1
"КРАСОТА!)) чехол, размер экрана... внутри все что требуется, включая все что есть у современного смартфона по дефолту, 2 сим, фронталка... перечислять.",1
"2 сим, большой экран с высокой четкостью, отзывчивый сенсор, 2 гига оперативки, хорошие обе камеры, действительно основная менее шумная при плохом освещении, игры летают, высокая производительность, минимум предустановленного, родная прошивка, 4g",1
Отличные характеристики за такую цену. Свежее обновление официальной прошивки. Каких-либо глюков не замечено.,1
"начнём с плюсов сего девайса, тут и 3гб оперативки и аккум на 3000
далее начинка(проц и ускоритель), за эту сумму она просто прекрасная, серфинг в интернете и соц сети летают, телефон отзывается на все нажатия моментально, притормаживаний не заметил. лично меня в нем все устраивает за такие-то деньги. далее перейдем к минусам",1
"Хороший экран(не зернит),Производительность на хорошем уровне в asphalt 8 и dead trigger 2 играть удобно,камеры офигенны тыловая если под настроить не хуже среднечков , само снимками остался доволен,живёт весь день под играми и просмотром роликов с youtube с 7 утра до 11 вечера спокойно живёт.",1
"Отличный смарт за свои деньги.4 ядра,производительность,андроид 5. качество сборки . Хорошая камера за эти деньги как фронтальная так и тыловая.
Достойный акаммулятор ,заряд держит долго.",1
"Дизайн 5 
Связь 5 
Шустрый 
Хороший аккумулятор 
Довольно хорошая камера и отличная вспышка 
В принципе не плохая внутренняя память",1
"Отличный телефон, летает не глючит,камера просто класс словно не 8 а все 13-16. Тянет все игрули, классный дизаин и в руке лежит удобно. Вообщем отличный телефон по приятной цене. Советую.",1
"Android 6.0. Красивый металлический корпус (три цвета - можно выбрать, у меня золотистый), защитное стекло. Аккумулятор очень емкий. Стильный вид. Наушники и чехол в комплекте.",1
"Металлический корпус и прочное японское стекло. Аккумулятор в 4000мАч. Android 6.0. Хорошие камеры. Презентабельный вид, красивые цвета корпуса.",1
"Оригинальные красивые цвета корпуса, причем - металлического. Мощная батарея (съемная). Наушники, прозрачный чехольчик. Связь быстрая и стабильная. Очень эргономичен.",1
"Суперский оттенок золотистого, 13МП основная камера, батарея держит хорошо, стоит для своего железа и параметров в целом не то чтобы критически много, медиатек (процессор если кто не в курсе) функционирует на 1.3 ГГц.",1
"Android версии 5.1, никакого постороннего софта в телефоне не стояло и близко. Очень, очень хороший дисплей с картинкой в 1280 на 720 пикселей, рамки экраны минимальны, и на белом фоне дисплей смотрится сказочно. Есть HDR, также иногда приходится использовать GPS - быстро и качественно определяет местоположение вообще без каких-то задержек. С картой памяти на 32ГБ работает.",1
"*Батарейки в 2500 мАч спокойно хватает на 6-7 часов в режиме просмотра видео на высокой яркости экрана, или же ещё на большее время при просмотре страничек в интернете что через Wi-fi, что через обычный 3Г, смартфона хватает на сутки спокойно;
*Экран с диагональю 5.3 дюйма просто великолепный - углы обзора максимально возможные, и даже при серьёзном отклонении экрана не удалось б добиться никаких искажений и близко, картинка очень яркая и детализированная;
*Нормальная мощность, процессора с 1300 МГц от нормального производителя более чем достаточно чтобы тянуть HD картинку смартфона даже в требовательных задачах.",1
"Износостойкий корпус, наличие всех необходимых датчиков что только могут понадобиться от смартфона на сегодняшний день (И все работают), высокая прочность корпуса, фронтальная камера на 5МП, очень неплохой звук, как через динамик так и через наушники в том числе. Про внешний вид можно говорить долго - просто поверьте, в реальности моделька смотрится ещё лучше чем на фотографияз. Графика уровня mali 400, процессор с 4 ядрами, слабый нагрев корпуса даже при выполнении супертребовательных задач, светодиодная вспышка.",1
в режиме ожидания работает почти неделю . добротная начинка . купил себе и жене . не уступает самсунгу за 10 . 15 к . большой экран. тонкий не глючит как алкатель .,1
"Прекрасный телефон, тонкий корпус, большой экран, камера, батарею держит   достаточно хорошо. Игры тянет прекрасно.",1
"Качественная сборка, на моем экземпляре отсутствуют какие-либо зазоры.
Тачскрин работает идеально
Очень яркий!
Есть возможность удалить ненужный софт",1
"Цена!
Производительность
Двойная камера прикольно, но больше болавство =)
Стекляный корпус круто вечером переливается!",1
Экран амолед..насыщенные цвета. 8-ми ядер. 2-гб...RAM... хотелось бы 3..  но он и так шустрый... звук средний..камера норм. а вот батарея 5000..ам.ч... не знаю что пишут в отзывах...но у меня держит при средней нагрузки.. 2 дня..и то в конце 2-ого дня после 5-ти вечера оставалось 38%.. а бывает и на 3 дня.. видно бывают 1 из 100..брак.,1
"Купил скрепя сердцем, хоть и отзывы разные. Пользуюсь 4-дня..Покопался проверил.. И всё же не разочаровал этот смартфон. амолед экран, 8-ми ядер. цп. 6753. опер. пам. 2 гб. камера норм. 13-мп. А самое гл. батарея на 5000-ам.ч. Батарея держит долго..хватило на 2-дня.. средней нагрузки или чуть больше средней. Смотрел фильмы через внешний динамик,  звонил..и т.д... и в конце 2-ого дня после 5-ти вечера оставалось 38%..",1
"Ёмкость аккумулятора, скорость работы, удобно лежит в руке, камера вполне нормальная, если учитывать тот факт, что это телефон,  а не зеркальный фотоаппарат. Отклик хороший.",1
"Достаточно производительный процессор.
Ёмкая батарея.
Эргономичный корпус.
Большой и чёткий дисплей.
Неплохая задняя и фронтальная камера.
Шустрый Андроид.
1 Гб оперативной и 8Гб встроенной памяти.
Мощная вспышка(можно использовать в качестве фонаря)
Возможность использование двух сим-карт.",1
"1) Емкий аккумулятор. При постоянно включенном 3G заряда хватает на 1,5-2 дня.
2) Производительность. WoT идет без тормозов на максимальных настройках.
3) Несмотря на габариты смартфона, им вполне можно управлять одной рукой.
4) Нормальная основная камера, заявленным 8 МП соответствует.",1
"Батарея держит при средней интенсивности дней 5, раньше такого не встречал) Если по минимуму использовать, так вообще неделю спокойно.
Вполне себе шустрый.
У меня не глючил.",1
"1) Дизайн: Он просто Превосходный это  Циан более точно внешне как спортивная иномарка  в металлик покрашена, отпускать я его крышку, выполненную из софт тача не хотел 30 минут подряд просто ей наслаждался держа в руке.
2) Автономность: 4000МАЧ батарея!  С 6 00 утра до позднего вечера никак не мог разрядить со 100% яркостью экрана включенным 3г интернетом , включенным спутниками ugc и игрой покемон гоу с постоянно не выключающимся экраном и пару мессенджерами, думал на 6-7 часов хватит в итоге хватило около 9-10 в среднем на день 100% хватит на любые игры даже самые мощные!
3) Производительность! Отличная связка мощного 8ми ядерного процессора МТК с частотой 1,7Гц и 4 ядерного видео ускорителя Мали 400 даст вам потрясающую плавность в играх! Ни одна из тяжелых 3д игр не лагает вообще! Любите поиграть - берите ваш аппарат
4) Эргономика. Очень еще раз повторюсь удобный телефон его просто приятно даже в руках держать",1
"Да все устраивает. 
Звонит, в интернет ходит, экран показывает, углы обзора вообще не знаю что это,  работает шустро, не перезагружается, не зависает, не тормозит, ну а что еще надо 99% пользователей смартфонов?",1
"1. Батарея (при энергосберегающем режиме держит 2 суток точно, а если вообще только на этом режиме пользоваться, я думаю, он и неделю выдержит).
2. Сеть хорошо ловит, это при условии, что у него отсутствует 4g
3. Камера - задняя камера делает довольно четкие снимки, фронталка делает хорошие снимки только при хорошем освещении
4. Дизайн приятный
5. Динамики нормальные",1
"Цена, за такие характеристики лучшей ценный вы не найдёте
Надёжный, не глючит, не подводит
Замера оч даже хорошая",1
"1. 4000 мАч (достаточно долго держит зарядку)
2. Хорошая передняя камера
3. Не тормозит, не виснет
4. Возможность выбора главного экрана
5. Достаточно большой и удобный
6. Очень хороший интерфейс",1
"Отличный дизайн, есть выбор цвета (у меня золото), отлично лежит в руке. Отличный звук, хорошо ловит сеть с двух сим-карт, отлично работает и флэшка, хорошо работает интернет (не виснет). Яркий экран",1
